seed,lrc_pct,orc_pct,alpha,p_in,p_out,ARI,NMI,Runtime,Prep_time,Community_time,V,E,status
1,40,10,0.5,0.07487602151288678,0.0029061998931052915,0.0,0.0,0.47091350005939603,0.4689657500712201,0.0019477499881759286,48,133,ok
2,40,10,0.5,0.07487602151288678,0.0029061998931052915,0.0,0.0,0.4706868331413716,0.4689657500712201,0.0017210830701515079,48,133,ok
3,40,10,0.5,0.07487602151288678,0.0029061998931052915,0.0,0.0,0.47108466702047735,0.4689657500712201,0.0021189169492572546,48,133,ok
4,40,10,0.5,0.07487602151288678,0.0029061998931052915,0.0,0.0,0.47094554209616035,0.4689657500712201,0.0019797920249402523,48,133,ok
42,40,10,0.5,0.07487602151288678,0.0029061998931052915,0.0,0.0,0.4712125841761008,0.4689657500712201,0.0022468341048806906,48,133,ok
0,40,20,0.5,0.07487602151288678,0.0029061998931052915,0.0,0.0,0.5854531659279019,0.5843361659208313,0.001117000007070601,23,67,ok
1,40,20,0.5,0.07487602151288678,0.0029061998931052915,0.0,0.0,0.5851880828849971,0.5843361659208313,0.0008519169641658664,23,67,ok
2,40,20,0.5,0.07487602151288678,0.0029061998931052915,0.0,0.0,0.5851933329831809,0.5843361659208313,0.0008571670623496175,23,67,ok
3,40,20,0.5,0.07487602151288678,0.0029061998931052915,0.0,0.0,0.5852066659135744,0.5843361659208313,0.0008704999927431345,23,67,ok
4,40,20,0.5,0.07487602151288678,0.0029061998931052915,0.0,0.0,0.585204790928401,0.5843361659208313,0.0008686250075697899,23,67,ok
42,40,20,0.5,0.07487602151288678,0.0029061998931052915,0.0,0.0,0.5852978739421815,0.5843361659208313,0.0009617080213502049,23,67,ok
0,40,30,0.5,0.07487602151288678,0.0029061998931052915,0.0,0.0,0.4402319990331307,0.43934241600800306,0.0008895830251276493,18,40,ok
1,40,30,0.5,0.07487602151288678,0.0029061998931052915,0.0,0.0,0.4401053739711642,0.43934241600800306,0.0007629579631611705,18,40,ok
2,40,30,0.5,0.07487602151288678,0.0029061998931052915,0.0,0.0,0.4399631239939481,0.43934241600800306,0.000620707985945046,18,40,ok
3,40,30,0.5,0.07487602151288678,0.0029061998931052915,0.0,0.0,0.44005904102232307,0.43934241600800306,0.0007166250143200159,18,40,ok
4,40,30,0.5,0.07487602151288678,0.0029061998931052915,0.0,0.0,0.44006774900481105,0.43934241600800306,0.0007253329968079925,18,40,ok
42,40,30,0.5,0.07487602151288678,0.0029061998931052915,0.0,0.0,0.43994766601826996,0.43934241600800306,0.0006052500102669001,18,40,ok
0,40,40,0.5,0.07487602151288678,0.0029061998931052915,0.0,0.0,0.6032163340132684,0.6017267500283197,0.0014895839849486947,18,29,ok
1,40,40,0.5,0.07487602151288678,0.0029061998931052915,0.0,0.0,0.6029044169699773,0.6017267500283197,0.0011776669416576624,18,29,ok
2,40,40,0.5,0.07487602151288678,0.0029061998931052915,0.0,0.0,0.6030503330985084,0.6017267500283197,0.0013235830701887608,18,29,ok
3,40,40,0.5,0.07487602151288678,0.0029061998931052915,0.0,0.0,0.6024355420377105,0.6017267500283197,0.0007087920093908906,18,29,ok
4,40,40,0.5,0.07487602151288678,0.0029061998931052915,0.0,0.0,0.6023189169354737,0.6017267500283197,0.0005921669071540236,18,29,ok
